time_sec,time_nsec,timestamp,DATA0
956387.0,0.3346634,1570644.0,1.0
956387.0,0.33481693,1570644.0,1.0
956387.0,0.33553576,1570644.0,1.0
956387.0,0.33572412,1570644.0,1.0
956387.0,0.33586812,1570645.0,1.0
956387.0,0.3360052,1570645.0,1.0
956387.0,0.33618617,1570645.0,1.0
956387.0,0.336375,1570645.0,1.0
956387.0,0.3365307,1570645.0,1.0
956387.0,0.33671212,1570645.0,1.0
956387.0,0.33686495,1570645.0,1.0
956387.0,0.3372712,1570645.0,1.0
956387.0,0.33741355,1570645.0,1.0
956387.0,0.33757997,1570645.0,1.0
956387.0,0.33777356,1570645.0,1.0
956387.0,0.33799362,1570645.0,1.0
956387.0,0.33813334,1570645.0,1.0
956387.0,0.33828998,1570645.0,1.0
956387.0,0.3385384,1570646.0,1.0
956387.0,0.3387177,1570646.0,1.0
956387.0,0.33892202,1570646.0,1.0
956387.0,0.33909535,1570647.0,1.0
956387.0,0.3392663,1570647.0,1.0
956387.0,0.33938384,1570647.0,1.0
956387.0,0.33965397,1570648.0,1.0
956387.0,0.33989453,1570648.0,1.0
956387.0,0.34008217,1570648.0,1.0
956387.0,0.3402772,1570648.0,1.0
956387.0,0.34042907,1570648.0,1.0
956387.0,0.34057045,1570648.0,1.0
956387.0,0.34069395,1570648.0,1.0
956387.0,0.3409207,1570648.0,1.0
956387.0,0.34112,1570648.0,1.0
956387.0,0.3412981,1570648.0,1.0
956387.0,0.34154344,1570648.0,1.0
956387.0,0.34175396,1570649.0,1.0
956387.0,0.3419485,1570649.0,1.0
956387.0,0.34215546,1570649.0,1.0
956387.0,0.3422997,1570649.0,1.0
956387.0,0.34240508,1570649.0,1.0
956387.0,0.34248447,1570649.0,1.0
956387.0,0.34257412,1570649.0,1.0
956387.0,0.34269905,1570649.0,1.0
956387.0,0.34282303,1570649.0,1.0
956387.0,0.3432443,1570649.0,1.0
956387.0,0.34340978,1570650.0,1.0
956387.0,0.34354997,1570650.0,1.0
956387.0,0.34368753,1570650.0,1.0
956387.0,0.3438623,1570650.0,1.0
956387.0,0.3440678,1570651.0,1.0
956387.0,0.3442316,1570651.0,1.0
956387.0,0.34446454,1570652.0,1.0
956387.0,0.34459662,1570652.0,1.0
956387.0,0.34476113,1570652.0,1.0
956387.0,0.34495425,1570652.0,1.0
956387.0,0.34506464,1570652.0,1.0
956387.0,0.34526324,1570652.0,1.0
956387.0,0.3454163,1570652.0,1.0
956387.0,0.34553885,1570652.0,1.0
956387.0,0.34565592,1570652.0,1.0
956387.0,0.34577394,1570652.0,1.0
956387.0,0.3459053,1570652.0,1.0
956387.0,0.3460312,1570652.0,1.0
956387.0,0.3461299,1570652.0,1.0
956387.0,0.34624267,1570653.0,1.0
956387.0,0.34635592,1570653.0,1.0
956387.0,0.34646678,1570653.0,1.0
956387.0,0.3465767,1570653.0,1.0
956387.0,0.3466866,1570653.0,1.0
956387.0,0.34683347,1570653.0,1.0
956387.0,0.34699464,1570653.0,1.0
956387.0,0.34713197,1570653.0,1.0
956387.0,0.34725857,1570653.0,1.0
956387.0,0.34736466,1570654.0,1.0
956387.0,0.34751534,1570654.0,1.0
956387.0,0.3475957,1570654.0,1.0
956387.0,0.34773922,1570655.0,1.0
956387.0,0.3478403,1570655.0,1.0
956387.0,0.3479843,1570655.0,1.0
956387.0,0.34810805,1570655.0,1.0
956387.0,0.34856415,1570655.0,1.0
956387.0,0.34866953,1570656.0,1.0
956387.0,0.34878445,1570656.0,1.0
956387.0,0.34895825,1570656.0,1.0
956387.0,0.34910703,1570656.0,1.0
956387.0,0.34924483,1570656.0,1.0
956387.0,0.34939384,1570656.0,1.0
956387.0,0.34985518,1570656.0,1.0
956387.0,0.35013628,1570656.0,1.0
956387.0,0.3502941,1570656.0,1.0
956387.0,0.35048652,1570656.0,1.0
956387.0,0.35069418,1570656.0,1.0
956387.0,0.35084033,1570656.0,1.0
956387.0,0.35093784,1570656.0,1.0
956387.0,0.35102367,1570656.0,1.0
956387.0,0.3511052,1570657.0,1.0
956387.0,0.35123992,1570657.0,1.0
956387.0,0.35147333,1570657.0,1.0
956387.0,0.35160995,1570657.0,1.0
956387.0,0.35176754,1570657.0,1.0
956387.0,0.3519132,1570657.0,1.0
956387.0,0.35239387,1570658.0,1.0
956387.0,0.35257816,1570658.0,1.0
956387.0,0.35302472,1570658.0,1.0
956387.0,0.35324526,1570659.0,1.0
956387.0,0.35335493,1570659.0,1.0
956387.0,0.35348797,1570659.0,1.0
956387.0,0.3536439,1570659.0,1.0
956387.0,0.35376024,1570659.0,1.0
956387.0,0.35391617,1570659.0,1.0
956387.0,0.354038,1570659.0,1.0
956387.0,0.35419154,1570659.0,1.0
956387.0,0.35431528,1570659.0,1.0
956387.0,0.3544786,1570659.0,1.0
956387.0,0.35462117,1570659.0,1.0
956387.0,0.35473776,1570660.0,1.0
956387.0,0.35492158,1570660.0,1.0
956387.0,0.35500622,1570660.0,1.0
956387.0,0.35515213,1570660.0,1.0
956387.0,0.35528255,1570660.0,1.0
956387.0,0.3554554,1570660.0,1.0
956387.0,0.3556342,1570660.0,1.0
956387.0,0.35580897,1570660.0,1.0
956387.0,0.3560605,1570660.0,1.0
956387.0,0.35622215,1570660.0,1.0
956387.0,0.35635996,1570660.0,1.0
956387.0,0.35657,1570660.0,1.0
956387.0,0.35670376,1570660.0,1.0
956387.0,0.35693502,1570661.0,1.0
956387.0,0.35706687,1570661.0,1.0
956387.0,0.3572197,1570661.0,1.0
956387.0,0.35734868,1570661.0,1.0
956387.0,0.35744023,1570662.0,1.0
956387.0,0.35758257,1570662.0,1.0
956387.0,0.35777545,1570662.0,1.0
956387.0,0.35793662,1570663.0,1.0
956387.0,0.3581016,1570663.0,1.0
956387.0,0.3582139,1570663.0,1.0
956387.0,0.3583567,1570663.0,1.0
956387.0,0.35855412,1570663.0,1.0
956387.0,0.3586769,1570663.0,1.0
956387.0,0.3588326,1570663.0,1.0
956387.0,0.35903573,1570663.0,1.0
956387.0,0.35913754,1570663.0,1.0
956387.0,0.35926175,1570663.0,1.0
956387.0,0.35937762,1570663.0,1.0
956387.0,0.35967135,1570663.0,1.0
956387.0,0.35976815,1570663.0,1.0
956387.0,0.3599336,1570664.0,1.0
956387.0,0.3600521,1570664.0,1.0
956387.0,0.36021733,1570664.0,1.0
956387.0,0.36035633,1570664.0,1.0
956387.0,0.3605094,1570664.0,1.0
956387.0,0.3606696,1570664.0,1.0
956387.0,0.36091566,1570664.0,1.0
956387.0,0.36106157,1570664.0,1.0
956387.0,0.3611989,1570664.0,1.0
956387.0,0.36130452,1570664.0,1.0
956387.0,0.36147666,1570664.0,1.0
956387.0,0.3617146,1570665.0,1.0
956387.0,0.36190724,1570665.0,1.0
956387.0,0.36208057,1570665.0,1.0
956387.0,0.36234212,1570666.0,1.0
956387.0,0.36250138,1570666.0,1.0
956387.0,0.36271977,1570666.0,1.0
956387.0,0.36285186,1570666.0,1.0
956387.0,0.36295867,1570666.0,1.0
956387.0,0.3630569,1570666.0,1.0
956387.0,0.36315203,1570667.0,1.0
956387.0,0.36324668,1570667.0,1.0
956387.0,0.3633392,1570667.0,1.0
956387.0,0.36342978,1570667.0,1.0
956387.0,0.36349797,1570667.0,1.0
956387.0,0.36364603,1570667.0,1.0
956387.0,0.36374927,1570667.0,1.0
956387.0,0.36388755,1570667.0,1.0
956387.0,0.36401582,1570667.0,1.0
956387.0,0.36415482,1570667.0,1.0
956387.0,0.36428142,1570667.0,1.0
956387.0,0.36441112,1570667.0,1.0
956387.0,0.36455774,1570667.0,1.0
956387.0,0.36467147,1570668.0,1.0
956387.0,0.36481786,1570668.0,1.0
956387.0,0.36497092,1570668.0,1.0
956387.0,0.36511946,1570668.0,1.0
956387.0,0.3652413,1570668.0,1.0
956387.0,0.36535096,1570668.0,1.0
956387.0,0.3654778,1570668.0,1.0
956387.0,0.36560917,1570668.0,1.0
956387.0,0.36570787,1570668.0,1.0
956387.0,0.36580968,1570669.0,1.0
956387.0,0.36592412,1570669.0,1.0
956387.0,0.36608672,1570669.0,1.0
956387.0,0.3663168,1570670.0,1.0
956387.0,0.36658478,1570670.0,1.0
956387.0,0.36677384,1570670.0,1.0
956387.0,0.3669889,1570670.0,1.0
956387.0,0.36717296,1570670.0,1.0
956387.0,0.36733627,1570670.0,1.0
956387.0,0.36751294,1570670.0,1.0
956387.0,0.36763906,1570670.0,1.0
956387.0,0.3678186,1570670.0,1.0
956387.0,0.36874413,1570671.0,1.0
956387.0,0.3689978,1570671.0,1.0
956387.0,0.36913204,1570671.0,1.0
956387.0,0.36931062,1570671.0,1.0
956387.0,0.36948657,1570671.0,1.0
956387.0,0.3696561,1570671.0,1.0
956387.0,0.36981654,1570671.0,1.0
956387.0,0.36993814,1570671.0,1.0
956387.0,0.37008977,1570671.0,1.0
956387.0,0.37020755,1570671.0,1.0
956387.0,0.3703165,1570671.0,1.0
956387.0,0.37042832,1570671.0,1.0
956387.0,0.3705368,1570671.0,1.0
956387.0,0.37066293,1570672.0,1.0
956387.0,0.37078238,1570672.0,1.0
956387.0,0.3709104,1570672.0,1.0
956387.0,0.37112498,1570672.0,1.0
956387.0,0.37125063,1570672.0,1.0
956387.0,0.3713715,1570672.0,1.0
956387.0,0.37149143,1570673.0,1.0
956387.0,0.37161446,1570673.0,1.0
956387.0,0.37176466,1570673.0,1.0
956387.0,0.37195992,1570674.0,1.0
956387.0,0.3721323,1570674.0,1.0
956387.0,0.3723247,1570674.0,1.0
956387.0,0.37244987,1570674.0,1.0
956387.0,0.37257504,1570674.0,1.0
956387.0,0.37272382,1570674.0,1.0
956387.0,0.37288404,1570674.0,1.0
956387.0,0.3730166,1570674.0,1.0
956387.0,0.37311745,1570674.0,1.0
956387.0,0.373209,1570674.0,1.0
956387.0,0.3732903,1570674.0,1.0
956387.0,0.37340927,1570675.0,1.0
956387.0,0.3735628,1570675.0,1.0
956387.0,0.37374043,1570675.0,1.0
956387.0,0.37393904,1570675.0,1.0
956387.0,0.3740759,1570675.0,1.0
956387.0,0.37422562,1570675.0,1.0
956387.0,0.37439823,1570675.0,1.0
956387.0,0.37453794,1570675.0,1.0
956387.0,0.37472296,1570675.0,1.0
956387.0,0.3748927,1570675.0,1.0
956387.0,0.3750999,1570675.0,1.0
956387.0,0.37524676,1570675.0,1.0
956387.0,0.37540317,1570675.0,1.0
956387.0,0.37558198,1570676.0,1.0
956387.0,0.3757589,1570676.0,1.0
956387.0,0.37585974,1570676.0,1.0
956387.0,0.37596703,1570676.0,1.0
956387.0,0.37606835,1570677.0,1.0
956387.0,0.37615228,1570677.0,1.0
956387.0,0.37629104,1570677.0,1.0
956387.0,0.3763759,1570678.0,1.0
956387.0,0.37648892,1570678.0,1.0
956387.0,0.37664652,1570678.0,1.0
956387.0,0.3767867,1570678.0,1.0
956387.0,0.37700272,1570678.0,1.0
956387.0,0.37715292,1570678.0,1.0
956387.0,0.3772931,1570678.0,1.0
956387.0,0.37739086,1570678.0,1.0
956387.0,0.3775854,1570678.0,1.0
956387.0,0.37780762,1570678.0,1.0
956387.0,0.37797213,1570678.0,1.0
956387.0,0.3781221,1570678.0,1.0
956387.0,0.37828732,1570678.0,1.0
956387.0,0.3784113,1570679.0,1.0
956387.0,0.37849975,1570679.0,1.0
956387.0,0.37864852,1570679.0,1.0
956387.0,0.3787377,1570679.0,1.0
956387.0,0.3789289,1570679.0,1.0
956387.0,0.37911034,1570679.0,1.0
956387.0,0.3792653,1570679.0,1.0
956387.0,0.37941813,1570679.0,1.0
956387.0,0.3795781,1570679.0,1.0
956387.0,0.3798201,1570679.0,1.0
956387.0,0.38001633,1570679.0,1.0
956387.0,0.38018155,1570679.0,1.0
956387.0,0.38035536,1570680.0,1.0
956387.0,0.38051057,1570680.0,1.0
956387.0,0.38067532,1570680.0,1.0
956387.0,0.3808565,1570681.0,1.0
956387.0,0.38108516,1570681.0,1.0
956387.0,0.38130927,1570681.0,1.0
956387.0,0.3814628,1570681.0,1.0
956387.0,0.38162923,1570681.0,1.0
956387.0,0.38182735,1570682.0,1.0
956387.0,0.3820529,1570682.0,1.0
956387.0,0.38224316,1570682.0,1.0
956387.0,0.38246727,1570682.0,1.0
956387.0,0.3826623,1570682.0,1.0
956387.0,0.3829224,1570682.0,1.0
956387.0,0.38313603,1570682.0,1.0
956387.0,0.38332534,1570682.0,1.0
956387.0,0.38350582,1570682.0,1.0
956387.0,0.38376617,1570682.0,1.0
956387.0,0.38394856,1570682.0,1.0
956387.0,0.38406968,1570682.0,1.0
956387.0,0.38451457,1570682.0,1.0
956387.0,0.38468575,1570682.0,1.0
956387.0,0.38483214,1570683.0,1.0
956387.0,0.38497686,1570683.0,1.0
956387.0,0.38523912,1570683.0,1.0
956387.0,0.38537264,1570683.0,1.0
956387.0,0.38586164,1570683.0,1.0
956387.0,0.38616133,1570683.0,1.0
956387.0,0.38634396,1570683.0,1.0
956387.0,0.386513,1570683.0,1.0
956387.0,0.38673806,1570683.0,1.0
956387.0,0.38690758,1570684.0,1.0
956387.0,0.38702846,1570684.0,1.0
956387.0,0.3871677,1570684.0,1.0
956387.0,0.38734245,1570685.0,1.0
956387.0,0.38747168,1570685.0,1.0
956387.0,0.3876412,1570685.0,1.0
956387.0,0.3877535,1570685.0,1.0
956387.0,0.38787985,1570686.0,1.0
956387.0,0.38801217,1570686.0,1.0
956387.0,0.3881092,1570686.0,1.0
956387.0,0.38823438,1570686.0,1.0
956387.0,0.38834643,1570686.0,1.0
956387.0,0.38844657,1570686.0,1.0
956387.0,0.38860846,1570686.0,1.0
956387.0,0.3887117,1570686.0,1.0
956387.0,0.3888209,1570686.0,1.0
956387.0,0.38893247,1570686.0,1.0
956387.0,0.38902974,1570686.0,1.0
956387.0,0.38914514,1570686.0,1.0
956387.0,0.3892548,1570686.0,1.0
956387.0,0.38932967,1570686.0,1.0
956387.0,0.38940692,1570687.0,1.0
956387.0,0.38948226,1570687.0,1.0
956387.0,0.38960528,1570687.0,1.0
956387.0,0.38968468,1570687.0,1.0
956387.0,0.3898456,1570687.0,1.0
956387.0,0.38994622,1570687.0,1.0
956387.0,0.39004707,1570687.0,1.0
956387.0,0.3902161,1570688.0,1.0
956387.0,0.3903103,1570688.0,1.0
956387.0,0.39040637,1570688.0,1.0
956387.0,0.3905077,1570689.0,1.0
956387.0,0.39063907,1570689.0,1.0
956387.0,0.39072537,1570689.0,1.0
956387.0,0.3908186,1570689.0,1.0
956387.0,0.3908968,1570689.0,1.0
956387.0,0.39098644,1570689.0,1.0
956387.0,0.39109492,1570689.0,1.0
956387.0,0.39120603,1570689.0,1.0
956387.0,0.3912928,1570689.0,1.0
956387.0,0.39136195,1570689.0,1.0
956387.0,0.3914888,1570689.0,1.0
956387.0,0.3916936,1570690.0,1.0
956387.0,0.39194036,1570690.0,1.0
956387.0,0.3920834,1570690.0,1.0
956387.0,0.39224267,1570690.0,1.0
956387.0,0.39236498,1570690.0,1.0
956387.0,0.39247084,1570690.0,1.0
956387.0,0.3927381,1570690.0,1.0
956387.0,0.3928907,1570690.0,1.0
956387.0,0.3930683,1570690.0,1.0
956387.0,0.39323306,1570690.0,1.0
956387.0,0.39342237,1570690.0,1.0
956387.0,0.39353585,1570690.0,1.0
956387.0,0.39373326,1570690.0,1.0
956387.0,0.39395046,1570691.0,1.0
956387.0,0.39414692,1570691.0,1.0
956387.0,0.39438033,1570691.0,1.0
956387.0,0.39462876,1570691.0,1.0
956387.0,0.39480543,1570692.0,1.0
956387.0,0.39499164,1570692.0,1.0
956387.0,0.3951578,1570692.0,1.0
956387.0,0.39538336,1570693.0,1.0
956387.0,0.39559722,1570693.0,1.0
956387.0,0.39573145,1570693.0,1.0
956387.0,0.39588094,1570693.0,1.0
956387.0,0.39598584,1570693.0,1.0
956387.0,0.3961599,1570693.0,1.0
956387.0,0.39634633,1570693.0,1.0
956387.0,0.39649153,1570693.0,1.0
956387.0,0.39663696,1570693.0,1.0
956387.0,0.39683795,1570693.0,1.0
956387.0,0.39697957,1570693.0,1.0
956387.0,0.39712572,1570693.0,1.0
956387.0,0.3973198,1570693.0,1.0
956387.0,0.3974316,1570694.0,1.0
956387.0,0.39765167,1570694.0,1.0
956387.0,0.3978176,1570694.0,1.0
956387.0,0.39797854,1570694.0,1.0
956387.0,0.3982165,1570694.0,1.0
956387.0,0.39831614,1570694.0,1.0
956387.0,0.39839244,1570694.0,1.0
956387.0,0.39852595,1570694.0,1.0
956387.0,0.3986566,1570694.0,1.0
956387.0,0.3988104,1570694.0,1.0
956387.0,0.3989799,1570694.0,1.0
956387.0,0.39911294,1570694.0,1.0
956387.0,0.3992474,1570695.0,1.0
956387.0,0.39938378,1570695.0,1.0
956387.0,0.39960957,1570695.0,1.0
956387.0,0.3998096,1570696.0,1.0
956387.0,0.39998174,1570696.0,1.0
956387.0,0.4002087,1570696.0,1.0
956387.0,0.40039682,1570696.0,1.0
956387.0,0.4005041,1570696.0,1.0
956387.0,0.4006691,1570697.0,1.0
956387.0,0.40084195,1570697.0,1.0
956387.0,0.40095973,1570697.0,1.0
956387.0,0.40216088,1570697.0,1.0
956387.0,0.402344,1570697.0,1.0
956387.0,0.4025395,1570697.0,1.0
956387.0,0.40270114,1570697.0,1.0
956387.0,0.4028771,1570697.0,1.0
956387.0,0.40301633,1570697.0,1.0
956387.0,0.40313506,1570697.0,1.0
956387.0,0.40323353,1570697.0,1.0
956387.0,0.4032991,1570697.0,1.0
956387.0,0.40337634,1570697.0,1.0
956387.0,0.40347314,1570698.0,1.0
956387.0,0.4035704,1570698.0,1.0
956387.0,0.40366888,1570698.0,1.0
956387.0,0.40376616,1570698.0,1.0
956387.0,0.4039483,1570698.0,1.0
956387.0,0.40416455,1570698.0,1.0
956387.0,0.40432954,1570698.0,1.0
956387.0,0.40449357,1570698.0,1.0
956387.0,0.4046657,1570698.0,1.0
956387.0,0.40482807,1570698.0,1.0
956387.0,0.40496898,1570699.0,1.0
956387.0,0.40508628,1570699.0,1.0
956387.0,0.40522623,1570699.0,1.0
956387.0,0.4053874,1570700.0,1.0
956387.0,0.40561986,1570700.0,1.0
956387.0,0.40583825,1570700.0,1.0
956387.0,0.40601492,1570700.0,1.0
956387.0,0.40615582,1570700.0,1.0
956387.0,0.40636253,1570700.0,1.0
956387.0,0.40646768,1570700.0,1.0
956387.0,0.40661573,1570701.0,1.0
956387.0,0.40687776,1570701.0,1.0
956387.0,0.4070356,1570701.0,1.0
956387.0,0.40718102,1570701.0,1.0
956387.0,0.4073534,1570701.0,1.0
956387.0,0.40753484,1570701.0,1.0
956387.0,0.40769625,1570701.0,1.0
956387.0,0.40787983,1570701.0,1.0
956387.0,0.40806317,1570701.0,1.0
956387.0,0.40827918,1570701.0,1.0
956387.0,0.4084189,1570701.0,1.0
956387.0,0.4085648,1570701.0,1.0
956387.0,0.40887833,1570701.0,1.0
956387.0,0.4090426,1570702.0,1.0
956387.0,0.40919614,1570702.0,1.0
956387.0,0.4093399,1570702.0,1.0
956387.0,0.409518,1570702.0,1.0
956387.0,0.4096799,1570702.0,1.0
956387.0,0.40981364,1570702.0,1.0
956387.0,0.40995336,1570702.0,1.0
956387.0,0.41004086,1570702.0,1.0
956387.0,0.41013718,1570703.0,1.0
956387.0,0.41022825,1570703.0,1.0
956387.0,0.41029954,1570703.0,1.0
956387.0,0.4104166,1570704.0,1.0
956387.0,0.41050196,1570704.0,1.0
956387.0,0.4110229,1570704.0,1.0
956387.0,0.41118622,1570704.0,1.0
956387.0,0.41191292,1570704.0,1.0
956387.0,0.41215992,1570704.0,1.0
956387.0,0.41234136,1570704.0,1.0
956387.0,0.4125526,1570704.0,1.0
956387.0,0.4127674,1570704.0,1.0
956387.0,0.41307974,1570705.0,1.0
956387.0,0.4132452,1570705.0,1.0
956387.0,0.41345525,1570705.0,1.0
956387.0,0.41363025,1570705.0,1.0
956387.0,0.4138279,1570705.0,1.0
956387.0,0.4139681,1570705.0,1.0
956387.0,0.4141333,1570705.0,1.0
956387.0,0.41425633,1570705.0,1.0
956387.0,0.41441727,1570705.0,1.0
956387.0,0.4145713,1570705.0,1.0
956387.0,0.41473603,1570705.0,1.0
956387.0,0.41492414,1570705.0,1.0
956387.0,0.41507006,1570705.0,1.0
956387.0,0.4151907,1570705.0,1.0
956387.0,0.41527843,1570706.0,1.0
956387.0,0.41541362,1570706.0,1.0
956387.0,0.415545,1570706.0,1.0
956387.0,0.41564274,1570706.0,1.0
956387.0,0.41576433,1570707.0,1.0
956387.0,0.41596746,1570707.0,1.0
956387.0,0.41616058,1570707.0,1.0
956387.0,0.41638088,1570708.0,1.0
956387.0,0.41654897,1570708.0,1.0
956387.0,0.4166708,1570708.0,1.0
956387.0,0.41682315,1570708.0,1.0
956387.0,0.41703653,1570708.0,1.0
956387.0,0.41715693,1570708.0,1.0
956387.0,0.41808128,1570708.0,1.0
956387.0,0.41823602,1570708.0,1.0
956387.0,0.41836858,1570708.0,1.0
956387.0,0.41851473,1570708.0,1.0
